filename	refID	dokID	shortTitle	title
nl-16870415-000.xml	lov/1687-04-15	NL/lov/1687-04-15	Norske Lov – NL	Kong Christian Den Femtis Norske Lov
nl-17410217-000.xml	lov/1741-02-17	NL/lov/1741-02-17	Forbud paa Vimpel-føring	Forbud paa Vimpel-Føring
nl-17511002-000.xml	lov/1751-10-02	NL/lov/1751-10-02	Lappekodisillen	Første Codicill og Tillæg til Grendse-Tractaten imellem Kongerigerne Norge og Sverrig Lapperne betreffende (Lappekodisillen)
nl-17750608-000.xml	lov/1775-06-08	NL/lov/1775-06-08	Res. anggående jorddelingen i Finmark m.v.	Kongelig Resolution ang. Jorddelingen i Finmarken samt Bopladses Udvisning og Skyldlægning sammesteds
nl-18120225-000.xml	lov/1812-02-25	NL/lov/1812-02-25	Prom. ang. Territorial Grænse	Cancelli-Promemoria
nl-18140517-000-nn.xml	lov/1814-05-17	NL/lov/1814-05-17	Grunnlova (nynorsk) – Grl.	Kongeriket Noregs grunnlov
nl-18140517-000.xml	lov/1814-05-17	NL/lov/1814-05-17	Grunnloven (bokmål) – Grl.	Kongeriket Norges Grunnlov
nl-18450607-000.xml	lov/1845-06-07	NL/lov/1845-06-07	Lov om Perlefiskeriet	Lov om Perlefiskeriet
nl-18840614-003.xml	lov/1884-06-14-3	NL/lov/1884-06-14-3	Lov om undersjøiske kabler	Lov om beskyttelse av undersjøiske kabler og rørledninger utenfor sjøterritoriet
nl-18880623-003.xml	lov/1888-06-23-3	NL/lov/1888-06-23-3	Lov om Leilendingsgods tilhørende Stamhus	Lov indeholdende særlige Bestemmelser angaaende Leilændingsgods tilhørende Stamhuse og visse Stiftelser m.v.
nl-18930720-002.xml	lov/1893-07-20-2	NL/lov/1893-07-20-2	Vrakloven	Lov om Stranding og Vrag [vrakloven]
nl-18940721-005.xml	lov/1894-07-21-5	NL/lov/1894-07-21-5	Lov om Omordning af det civile Embedsverk	Lov om delvis Omordning af det civile Embedsværk
nl-18970803-002.xml	lov/1897-08-03-2	NL/lov/1897-08-03-2	Lov om møteplikt til Stortinget	Lov om særlige Straffebestemmelser m.v. for Personer, som i Henhold til Grundlovens § 75 h indkaldes til at møde for Storthinget
nl-18981210-001.xml	lov/1898-12-10-1	NL/lov/1898-12-10-1	Flaggloven	Lov om Norges Flag [flaggloven]
nl-19010529-006.xml	lov/1901-05-29-6	NL/lov/1901-05-29-6	Lov om Røros Kobberverks Skogvæsen	Lov om forskjellige forhold vedkommende Røros Kobberverks Skogvæsen
nl-19020522-013.xml	lov/1902-05-22-13	NL/lov/1902-05-22-13	Militær Straffelov – milstrl	Militær Straffelov
nl-19090323-000.xml	lov/1909-03-23	NL/lov/1909-03-23	Regjeringsinstruksen	Instruks for Regjeringen
nl-19150813-005.xml	lov/1915-08-13-5	NL/lov/1915-08-13-5	Domstolloven – dl	Lov om domstolene (domstolloven)
nl-19160317-000.xml	lov/1916-03-17	NL/lov/1916-03-17	Lov om straff for internerte militære	Lov om straffebestemmelser for utenlandske militærpersoner som er internert her i riket under krig mellem fremmede magter
nl-19160630-001.xml	lov/1916-06-30-1	NL/lov/1916-06-30-1	Kommisjonsloven – kml	Lov om kommisjon (kommisjonsloven)
nl-19160721-002.xml	lov/1916-07-21-2	NL/lov/1916-07-21-2	Lov om vidners og sakkyndiges godtgjørelse	Lov om vidners og sakkyndiges godtgjørelse m.v.
nl-19170601-001.xml	lov/1917-06-01-1	NL/lov/1917-06-01-1	Skjønnsprosessloven – skjl	Lov om skjønn og ekspropriasjonssaker [skjønnsprosessloven]
nl-19171214-016.xml	lov/1917-12-14-16	NL/lov/1917-12-14-16	Vannfallrettighetsloven	Lov om konsesjon for rettigheter til vannfall mv. (vannfallrettighetsloven)
nl-19171214-017.xml	lov/1917-12-14-17	NL/lov/1917-12-14-17	Vassdragsreguleringsloven – vregl	Lov om regulering og kraftutbygging i vassdrag (vassdragsreguleringsloven)
nl-19180531-004.xml	lov/1918-05-31-4	NL/lov/1918-05-31-4	Avtaleloven – avtl	Lov om avslutning av avtaler, om fuldmagt og om ugyldige viljeserklæringer [avtaleloven]
nl-19180814-002.xml	lov/1918-08-14-2	NL/lov/1918-08-14-2	Rettsutdragsloven	Lov om utdrag i sivile saker og straffesaker [rettsutdragsloven]
nl-19180814-003.xml	lov/1918-08-14-3	NL/lov/1918-08-14-3	Auksjonsloven	Lov om frivillige auksjoner [auksjonsloven]
nl-19180814-004.xml	lov/1918-08-14-4	NL/lov/1918-08-14-4	Rettergangsordningens ikrafttrædelseslov	Lov om rettergangsordningens ikrafttræden
nl-19200209-000.xml	lov/1920-02-09	NL/lov/1920-02-09	Svalbardtraktaten	Traktat mellem Norge, Amerikas Forente Stater, Danmark, Frankrike, Italia, Japan, Nederlandene, Storbritannia og Irland og de britiske oversjøiske besiddelser og Sverige angående Spitsbergen [Svalbardtraktaten]
nl-19210513-002.xml	lov/1921-05-13-2	NL/lov/1921-05-13-2	Lov om Kongens myndighetsalder	Lov om Kongens myndighetsalder
nl-19240613-004.xml	lov/1924-06-13-4	NL/lov/1924-06-13-4	Lov om statens premieobligasjonslån	Lov om adgang for staten til utferdigelse av premieobligasjonslån
nl-19250717-002.xml	lov/1925-07-17-2	NL/lov/1925-07-17-2	Lov om avgift av kull m.v. fra Svalbard	Lov om avgift av kull, jordoljer og andre mineraler og bergarter som utføres fra Svalbard
nl-19250717-011.xml	lov/1925-07-17-11	NL/lov/1925-07-17-11	Svalbardloven – svalbl	Lov om Svalbard [Svalbardloven]
nl-19250807-000.xml	lov/1925-08-07	NL/lov/1925-08-07	Bergverksordning for Svalbard	Bergverksordning for Svalbard
nl-19270701-001.xml	lov/1927-07-01-1	NL/lov/1927-07-01-1	Kraftledningsregisterloven – kregl	Lov om registrering av elektriske kraftledninger [kraftledningsregisterloven]
nl-19270704-011.xml	lov/1927-07-04-11	NL/lov/1927-07-04-11	Stamhusloven	Lov om stamhuset Rosendal og om forandring i arverettsreglene for stamhuset Jarlsberg [stamhusloven]
nl-19290524-004.xml	lov/1929-05-24-4	NL/lov/1929-05-24-4	El-tilsynsloven	Lov om tilsyn med elektriske anlegg og elektrisk utstyr (el-tilsynsloven)
nl-19300227-002.xml	lov/1930-02-27-2	NL/lov/1930-02-27-2	Lov om Jan Mayen	Lov om Jan Mayen
nl-19300227-003.xml	lov/1930-02-27-3	NL/lov/1930-02-27-3	Bilandsloven	Lov om Bouvet-øya, Peter I's øy og Dronning Maud Land m.m. (bilandsloven)
nl-19300314-000.xml	lov/1930-03-14	NL/lov/1930-03-14	Landslottloven	Lov om landslott [landslottloven]
nl-19310130-000.xml	lov/1931-01-30	NL/lov/1931-01-30	Rettergangsoverenskomst med Storbritannia	Overenskomst mellem Norge og Storbritannia angående den civile rettergang
nl-19310206-000.xml	lov/1931-02-06	NL/lov/1931-02-06	Nordisk familierettslig konvensjon	Konvensjon mellem Norge, Danmark, Finnland, Island og Sverige inneholdende internasjonal-privatrettslige bestemmelser om ekteskap, adopsjon og vergemål med sluttprotokoll [nordisk familierettslig konvensjon]
nl-19310612-001.xml	lov/1931-06-12-1	NL/lov/1931-06-12-1	Vassdragslov i h.t. konvensjon Norge/Sverige	Lov i henhold til konvensjonen mellem Norge og Sverige om visse spørsmål vedrørende vassdragsretten av 11 mai 1929
nl-19310619-018.xml	lov/1931-06-19-18	NL/lov/1931-06-19-18	Vinmonopolloven	Lov om Aktieselskapet Vinmonopolet [vinmonopolloven]
nl-19320205-001.xml	lov/1932-02-05-1	NL/lov/1932-02-05-1	Ansvarlighetsloven – riksrl	Lov om ansvar for handlinger som påtales ved Riksrett [ansvarlighetsloven]
nl-19320205-002.xml	lov/1932-02-05-2	NL/lov/1932-02-05-2	Riksrettsrettergangsloven – riksrgl	Lov om rettergangsmåten i riksrettssaker [riksrettsrettergangsloven]
nl-19320422-001.xml	lov/1932-04-22-1	NL/lov/1932-04-22-1	Lov om merkning på tunge kolli	Lov om merkning av vekten på tunge kolli som fraktes med fartøi
nl-19320527-002.xml	lov/1932-05-27-2	NL/lov/1932-05-27-2	Vekselloven – vl	Lov om veksler [vekselloven]
nl-19320527-003.xml	lov/1932-05-27-3	NL/lov/1932-05-27-3	Sjekkloven – sjl	Lov om chekker [sjekkloven]
nl-19320617-006.xml	lov/1932-06-17-6	NL/lov/1932-06-17-6	Lov om kvalitetskontroll med landbruksvarer	Lov om kvalitetskontroll med landbruksvarer m.v.
nl-19330519-011.xml	lov/1933-05-19-11	NL/lov/1933-05-19-11	Særavgiftsloven	Lov om særavgifter (særavgiftsloven)
nl-19330629-002.xml	lov/1933-06-29-2	NL/lov/1933-06-29-2	Lov om flagging på kommunale bygninger	Lov om flagging på kommunenes offentlige bygninger
nl-19331107-000.xml	lov/1933-11-07	NL/lov/1933-11-07	Nordisk konkurskonvensjon	Konvensjon mellem Norge, Danmark, Finnland, Island og Sverige om konkurs
nl-19341119-000.xml	lov/1934-11-19	NL/lov/1934-11-19	Nordisk konvensjon om arv og dødsboskifte	Konvensjon mellem Norge, Danmark, Finnland, Island og Sverige om arv og dødsboskifte
nl-19350531-002.xml	lov/1935-05-31-2	NL/lov/1935-05-31-2	Betalingsutjevningsloven	Lov om betalingsutjevning [betalingsutjevningsloven]
nl-19350607-002.xml	lov/1935-06-07-2	NL/lov/1935-06-07-2	Tinglysingsloven – tingl	Lov om tinglysing [tinglysingsloven]
nl-19360710-006.xml	lov/1936-07-10-6	NL/lov/1936-07-10-6	Lov til å fremja umsetnaden av jordbruksvaror	Lov til å fremja umsetnaden av jordbruksvaror
nl-19390217-001.xml	lov/1939-02-17-1	NL/lov/1939-02-17-1	Gjeldsbrevlova – gbl	Lov om gjeldsbrev [gjeldsbrevlova]
nl-19390217-002.xml	lov/1939-02-17-2	NL/lov/1939-02-17-2	Deponeringslova – depl	Lov om deponering i gjeldshøve [deponeringslova]
nl-19400307-001.xml	lov/1940-03-07-1	NL/lov/1940-03-07-1	Lov om adgangen til visse områder	Lov om adgangen til visse områder
nl-19400315-003.xml	lov/1940-03-15-3	NL/lov/1940-03-15-3	Vassdragsloven – vdrl	Lov om vassdragene [vassdragsloven]
nl-19461011-001.xml	lov/1946-10-11-1	NL/lov/1946-10-11-1	Lov om Norsk Lysingsblad	Lov om Norsk Lysingsblad
nl-19461213-021.xml	lov/1946-12-13-21	NL/lov/1946-12-13-21	Lov om krigspensjon for militærpersoner	Lov om krigspensjonering for militærpersoner
nl-19461213-022.xml	lov/1946-12-13-22	NL/lov/1946-12-13-22	Lov om krigspensjonering for sivile m.v.	Lov om krigspensjonering for hjemmestyrkepersonell og sivilpersoner
nl-19470426-001.xml	lov/1947-04-26-1	NL/lov/1947-04-26-1	Lov om 1 og 17 mai	Lov om 1 og 17 mai som høgtidsdager
nl-19470502-001.xml	lov/1947-05-02-1	NL/lov/1947-05-02-1	Lov um prisereglar og prisedomstolar	Lov um prisereglar og prisedomstolar
nl-19470619-005.xml	lov/1947-06-19-5	NL/lov/1947-06-19-5	Lov om internasjonale organisasjoner m.v.	Lov om immunitet og privilegier for internasjonale organisasjoner m.v.
nl-19470627-010.xml	lov/1947-06-27-10	NL/lov/1947-06-27-10	Lov om ulykkestrygd på Svalbard	Lov om ulykkestrygd for arbeidere ved norske bedrifter på Svalbard
nl-19471205-001.xml	lov/1947-12-05-1	NL/lov/1947-12-05-1	Boikottloven – boil	Lov om boikott [boikottloven]
nl-19481104-001.xml	lov/1948-11-04-1	NL/lov/1948-11-04-1	Kunstavgiftsloven	Lov om avgift på omsetning av billedkunst m.m. (kunstavgiftsloven)
nl-19481203-007.xml	lov/1948-12-03-7	NL/lov/1948-12-03-7	Pensjonsordning for arbeidstakere til sjøs – sjømptrl	Lov om pensjonsordning for arbeidstakere til sjøs
nl-19481213-005.xml	lov/1948-12-13-5	NL/lov/1948-12-13-5	Riksteaterlova	Lov om Riksteatret [riksteaterlova]
nl-19490708-013.xml	lov/1949-07-08-13	NL/lov/1949-07-08-13	Agnforsyningsloven	Lov om produksjon, transport og omsetning av agn [agnforsyningsloven]
nl-19490728-015.xml	lov/1949-07-28-15	NL/lov/1949-07-28-15	Dobbeltbeskatningsavtaleloven	Lov om adgang for Kongen til å inngå overenskomster med fremmede stater til forebyggelse av dobbeltbeskatning mv. (dobbeltbeskatningsavtaleloven)
nl-19490728-026.xml	lov/1949-07-28-26	NL/lov/1949-07-28-26	Statens pensjonskasseloven – stpkl	Lov om Statens pensjonskasse
nl-19500714-010.xml	lov/1950-07-14-10	NL/lov/1950-07-14-10	Valutalova – valutal	Lov om valutaregulering [valutalova]
nl-19501215-003.xml	lov/1950-12-15-3	NL/lov/1950-12-15-3	Lov om forbod mot samkvem med fienden	Lov om forbod mot samkvem med personar som har tilhald på fiendeområde o.a
nl-19501215-004.xml	lov/1950-12-15-4	NL/lov/1950-12-15-4	Fiendegodsloven	Lov om fiendegods [fiendegodsloven]
nl-19501215-007.xml	lov/1950-12-15-7	NL/lov/1950-12-15-7	Beredskapsloven – beredskl	Lov om særlige rådgjerder under krig, krigsfare og liknende forhold [beredskapsloven]
nl-19510629-019.xml	lov/1951-06-29-19	NL/lov/1951-06-29-19	Rekvisisjonsloven	Lov om militære rekvisisjoner [rekvisisjonsloven]
nl-19510629-034.xml	lov/1951-06-29-34	NL/lov/1951-06-29-34	Tilleggslov om krigspensjonering	Midlertidig lov om tillegg til lover av 13. desember 1946 om 1) Krigspensjonering for hjemmestyrkepersonell og sivilpersoner og 2) Krigspensjonering for militærpersoner
nl-19510706-004.xml	lov/1951-07-06-4	NL/lov/1951-07-06-4	Lov om Norges Krigsskaderåd	Lov om Norges Krigsskaderåd
nl-19521121-003.xml	lov/1952-11-21-3	NL/lov/1952-11-21-3	Polititjenestepliktloven	Lov om tjenesteplikt i politiet [polititjenestepliktloven]
nl-19521219-002.xml	lov/1952-12-19-2	NL/lov/1952-12-19-2	Lov om adgang til rekvisisjon av skip	Lov om adgang til rekvisisjon av skip m.v. under krig eller kriseforhold
nl-19530529-001.xml	lov/1953-05-29-1	NL/lov/1953-05-29-1	Lov om rett til å selja uhenta ting	Lov om rett for handverkarar o.a. til å selja ting som ikkje vert henta
nl-19530529-003.xml	lov/1953-05-29-3	NL/lov/1953-05-29-3	Hittegodslova – hgl	Lov om hittegods [hittegodslova]
nl-19530626-008.xml	lov/1953-06-26-8	NL/lov/1953-06-26-8	Lov om forsvarsviktige oppfinnelser	Lov om oppfinnelser av betydning for rikets forsvar
nl-19530626-011.xml	lov/1953-06-26-11	NL/lov/1953-06-26-11	Apotekpensjonsloven	Lov om pensjonsordning for apotekvirksomhet mv. [apotekpensjonsloven]
nl-19530703-002.xml	lov/1953-07-03-2	NL/lov/1953-07-03-2	Sjøtrygdelagloven	Lov om sjøtrygdelag [sjøtrygdelagloven]
nl-19530717-002.xml	lov/1953-07-17-2	NL/lov/1953-07-17-2	Krigsskadeerstatningsloven	Lov om erstatning for krigsskade på eiendom og interesse [krigsskadeerstatningsloven]
nl-19541126-003.xml	lov/1954-11-26-3	NL/lov/1954-11-26-3	Krigsskadestønadsloven	Lov om stønad ved krigsskade på person [krigsskadestønadsloven]
nl-19550630-020.xml	lov/1955-06-30-20	NL/lov/1955-06-30-20	Lov om brudvigjing i utlandet	Lov om når norsk tenestemakt kan halda brudvigjing i utlandet og utenlandsk tenestemakt i Noreg
nl-19561109-001.xml	lov/1956-11-09-1	NL/lov/1956-11-09-1	Tilleggslov om Statens pensjonskasse	Lov om tillegg til lov om Statens pensjonskasse av 28. juli 1949
nl-19561214-004.xml	lov/1956-12-14-4	NL/lov/1956-12-14-4	Lov om avgift til fond for utøvende kunstnere	Lov om avgift på offentlig framføring av utøvende kunstneres prestasjoner m.v.
nl-19561221-001.xml	lov/1956-12-21-1	NL/lov/1956-12-21-1	Lov om aldersgrenser for statsansatte m.fl.	Lov om aldersgrenser for statsansatte m.fl.
nl-19570322-004.xml	lov/1957-03-22-4	NL/lov/1957-03-22-4	Isbjørnloven	Lov om fredning og fangst av isbjørn [isbjørnloven]
nl-19570503-000.xml	lov/1957-05-03	NL/lov/1957-05-03	Lov om pensjonering av militært tilsatte	Lov om pensjonering av militært tilsatte som etter søknad er gitt avskjed med redusert lønn og tjenesteplikt
nl-19570628-012.xml	lov/1957-06-28-12	NL/lov/1957-06-28-12	Fiskerpensjonsloven	Lov om pensjonstrygd for fiskere [fiskerpensjonsloven]
nl-19570628-016.xml	lov/1957-06-28-16	NL/lov/1957-06-28-16	Friluftsloven – fril	Lov om friluftslivet (friluftsloven)
nl-19570706-026.xml	lov/1957-07-06-26	NL/lov/1957-07-06-26	Samordningsloven – samordl	Lov om samordning av pensjons- og trygdeytelser (samordningsloven)
nl-19580328-004.xml	lov/1958-03-28-4	NL/lov/1958-03-28-4	Lov om statens oppkrevere m.v.	Lov om ansvar og garanti for statens oppkrevere og regnskapsførere m.v.
nl-19580718-002.xml	lov/1958-07-18-2	NL/lov/1958-07-18-2	Tjenestetvistloven – tjtvl	Lov om offentlige tjenestetvister [tjenestetvistloven]
nl-19581212-010.xml	lov/1958-12-12-10	NL/lov/1958-12-12-10	Yrkesskadetrygdloven	Lov om yrkesskadetrygd [yrkesskadetrygdloven]
nl-19590619-002.xml	lov/1959-06-19-2	NL/lov/1959-06-19-2	Motorkjøretøy- og båtavgiftsloven	Lov om avgifter vedrørende motorkjøretøyer og båter (motorkjøretøy- og båtavgiftsloven)
nl-19591023-003.xml	lov/1959-10-23-3	NL/lov/1959-10-23-3	Oreigningslova – orl	Lov om oreigning av fast eigedom (oreigningslova)
nl-19591218-001.xml	lov/1959-12-18-1	NL/lov/1959-12-18-1	Mortifikasjonslova	Lov om mortifikasjon av skuldbrev m.v. [mortifikasjonslova]
nl-19610203-000.xml	lov/1961-02-03	NL/lov/1961-02-03	Bilansvarslova – bal	Lov om ansvar for skade som motorvogner gjer (bilansvarslova)
nl-19610505-000.xml	lov/1961-05-05	NL/lov/1961-05-05	Grannegjerdelova – ggl	Lov om grannegjerde [grannegjerdelova]
nl-19610612-000.xml	lov/1961-06-12	NL/lov/1961-06-12	Sivildomsoverenskomst med Storbritannia	Overenskomst mellom Norge og Storbritannia om gjensidig anerkjennelse og fullbyrdelse av dommer i sivile saker
nl-19610616-012.xml	lov/1961-06-16-12	NL/lov/1961-06-16-12	Beitelova	Lov om ymse beitespørsmål [beitelova]
nl-19610616-015.xml	lov/1961-06-16-15	NL/lov/1961-06-16-15	Grannelova – gl	Lov om rettshøve mellom grannar (grannelova)
nl-19620323-000.xml	lov/1962-03-23	NL/lov/1962-03-23	Nordisk konvensjon om underholdsbidrag	Konvensjon mellom Norge, Danmark, Finnland, Island og Sverige om inndriving av underholdsbidrag, undertegnet i Oslo den 23 mars 1962
nl-19620323-002.xml	lov/1962-03-23-2	NL/lov/1962-03-23-2	Helsingforsavtalen	Samarbeidsavtale mellom Norge, Danmark, Finland, Island og Sverige [Helsingforsavtalen]
nl-19620622-012.xml	lov/1962-06-22-12	NL/lov/1962-06-22-12	Sykepleierpensjonsloven	Lov om pensjonsordning for sykepleiere [sykepleierpensjonsloven]
nl-19630621-012.xml	lov/1963-06-21-12	NL/lov/1963-06-21-12	Lov om andre undersjøiske naturforekomster	Lov om vitenskapelig utforskning og undersøkelse etter og utnyttelse av andre undersjøiske naturforekomster enn petroleumsforekomster og mineralforekomster
nl-19630621-023.xml	lov/1963-06-21-23	NL/lov/1963-06-21-23	Veglova – vegl	Lov om vegar (veglova)
nl-19631115-000.xml	lov/1963-11-15	NL/lov/1963-11-15	Lov om fullbyrding av nordiske straffedommer	Lov om fullbyrding av nordiske dommer på straff m.v.
nl-19640403-001.xml	lov/1964-04-03-1	NL/lov/1964-04-03-1	Kjøpslovvalgsloven – intprkjl	Lov om mellomfolkeleg-privatrettslege reglar for lausøyrekjøp [kjøpslovvalgsloven]
nl-19641204-001.xml	lov/1964-12-04-1	NL/lov/1964-12-04-1	Lov om fristar og betalingsutsetjing	Lov om fristar og betalingsutsetjing og ymist anna i serlege tilhøve
nl-19650409-001.xml	lov/1965-04-09-1	NL/lov/1965-04-09-1	Lov om avgift til Det norske komponistfond	Lov om avgift til Det norske komponistfond
nl-19650618-004.xml	lov/1965-06-18-4	NL/lov/1965-06-18-4	Vegtrafikkloven – vtrl	Lov om vegtrafikk (vegtrafikkloven)
nl-19650618-006.xml	lov/1965-06-18-6	NL/lov/1965-06-18-6	Sameigelova – saml	Lov om sameige [sameigelova]
nl-19650625-001.xml	lov/1965-06-25-1	NL/lov/1965-06-25-1	Forpaktingslova – fpl	Lov om forpakting [forpaktingslova]
nl-19650625-002.xml	lov/1965-06-25-2	NL/lov/1965-06-25-2	Kredittloven – pkrregll	Lov om adgang til regulering av penge- og kredittforholdene [kredittloven]
nl-19660506-000.xml	lov/1966-05-06	NL/lov/1966-05-06	Lov om pensjonsordning for sivilombudsmannen	Lov om pensjonsordning for Stortingets ombudsmann for forvaltningen
nl-19660610-003.xml	lov/1966-06-10-3	NL/lov/1966-06-10-3	Lov om avgift på forestillinger m.v.	Lov om avgift til statskassen på inngangspenger til forestillinger og framvisninger m.v.
nl-19661209-001.xml	lov/1966-12-09-1	NL/lov/1966-12-09-1	Hevdslova – hevdsl	Lov om hevd [hevdslova]
nl-19661216-009.xml	lov/1966-12-16-9	NL/lov/1966-12-16-9	Trygderettsloven – trrl	Lov om anke til Trygderetten (trygderettsloven)
nl-19670210-000.xml	lov/1967-02-10	NL/lov/1967-02-10	Forvaltningsloven – fvl	Lov om behandlingsmåten i forvaltningssaker (forvaltningsloven)
nl-19670608-003.xml	lov/1967-06-08-3	NL/lov/1967-06-08-3	Lov om internasjonale investeringstvistar	Lov om å setja i verk avtala 18 mars 1965 om løysing av tvistar mellom ein stat og borgarar i andre statar om investeringar
nl-19670616-003.xml	lov/1967-06-16-3	NL/lov/1967-06-16-3	Lov om forbud mot at redere gir opplysninger	Lov om fullmakt for Kongen til å forby redere å gi opplysninger m.m. til utenlandske myndigheter
nl-19670707-001.xml	lov/1967-07-07-1	NL/lov/1967-07-07-1	Lov om diskriminering i internasj. skipsfart	Lov om tiltak mot diskriminering i internasjonal skipsfart
nl-19671215-009.xml	lov/1967-12-15-9	NL/lov/1967-12-15-9	Patentloven – patl	Lov om patenter (patentloven)
nl-19680322-002.xml	lov/1968-03-22-2	NL/lov/1968-03-22-2	Tilleggslov om krigspensjonering	Lov om tillegg til 1) lov om krigspensjonering for militærpersoner av 13. desember 1946 og 2) lov om krigspensjonering for hjemmestyrkepersonell og sivilpersoner av 13. desember 1946
nl-19681129-000.xml	lov/1968-11-29	NL/lov/1968-11-29	Servituttlova – servl	Lov um særlege råderettar over framand eigedom [servituttlova]
nl-19690410-017.xml	lov/1969-04-10-17	NL/lov/1969-04-10-17	Hendelege eigedomshøvelova – hendl	Lov om hendelege eigedomshøve
nl-19690613-026.xml	lov/1969-06-13-26	NL/lov/1969-06-13-26	Skadeserstatningsloven – skl	Lov om skadeserstatning (skadeserstatningsloven)
nl-19690613-038.xml	lov/1969-06-13-38	NL/lov/1969-06-13-38	Lov om oppskyting i verdensrommet	Lov om oppskyting av gjenstander fra norsk territorium m.m. ut i verdensrommet
nl-19690619-053.xml	lov/1969-06-19-53	NL/lov/1969-06-19-53	Lov om Norsk Lovtidend	Lov om Norsk Lovtidend m.v.
nl-19691219-075.xml	lov/1969-12-19-75	NL/lov/1969-12-19-75	Lov om gjennomføring av nordiske konvensjoner	Lov om gjennomføring av nordiske konvensjoner om visse internasjonal-privatrettslige forhold
nl-19700306-005.xml	lov/1970-03-06-5	NL/lov/1970-03-06-5	Hanndyrloven	Lov om avgrensing i retten til å sleppa hingstar, oksar, verar og geitebukkar på beite [hanndyrlova]
nl-19700417-021.xml	lov/1970-04-17-21	NL/lov/1970-04-17-21	Arbeidstakeroppfinnelsesloven	Lov om retten til oppfinnelser som er gjort av arbeidstakere [arbeidstakeroppfinnelsesloven]
nl-19700605-035.xml	lov/1970-06-05-35	NL/lov/1970-06-05-35	Lov om utlevering mellom nordiske land	Lov om utlevering for å få iverksatt vedtak om frihetsinngrep truffet av myndighet i annet nordisk land
nl-19700626-074.xml	lov/1970-06-26-74	NL/lov/1970-06-26-74	Lov om forskningsavgift i landbruket	Lov om forskningsavgift på landbruksprodukter
nl-19710521-047.xml	lov/1971-05-21-47	NL/lov/1971-05-21-47	Brannfarligvareloven (Svalbard)	Lov om brannfarlige varer samt væsker og gasser under trykk [brannfarligvareloven] [gjelder bare for Svalbard]
nl-19711217-106.xml	lov/1971-12-17-106	NL/lov/1971-12-17-106	Kristendomslærelov for vidaregåande skoler m.v.	Lov om kristendomsundervisning ved vidaregåande skole, høgskole og universitet
nl-19720512-028.xml	lov/1972-05-12-28	NL/lov/1972-05-12-28	Atomenergiloven – atomenl	Lov om atomenergivirksomhet [atomenergiloven]
nl-19720609-031.xml	lov/1972-06-09-31	NL/lov/1972-06-09-31	Grensereinbeiteloven	Lov om svensk reinbeiting i Norge og norsk reinbeiting i Sverige (grensereinbeiteloven)
nl-19730309-014.xml	lov/1973-03-09-14	NL/lov/1973-03-09-14	Tobakksskadeloven – tobskl	Lov om vern mot tobakksskader (tobakksskadeloven)
nl-19730504-021.xml	lov/1973-05-04-21	NL/lov/1973-05-04-21	Lov om utvinning av petroleum under land	Lov om undersøkelser etter og utvinning av petroleum i grunnen under norsk landområde
nl-19731214-061.xml	lov/1973-12-14-61	NL/lov/1973-12-14-61	Lønnsgarantiloven	Lov om statsgaranti for lønnskrav ved konkurs m.v. [lønnsgarantiloven]
nl-19740405-014.xml	lov/1974-04-05-14	NL/lov/1974-04-05-14	Lov om statsbidrag til skytebaner	Lov om statsbidrag til anlegg m.v. av skytebaner
nl-19740607-022.xml	lov/1974-06-07-22	NL/lov/1974-06-07-22	Lov om prisregler for jern og stål	Lov om prisregler for jern og stål
nl-19740614-039.xml	lov/1974-06-14-39	NL/lov/1974-06-14-39	Lov om eksplosive varer (Svalbard)	Lov om eksplosive varer [gjelder bare for Svalbard]
nl-19740628-058.xml	lov/1974-06-28-58	NL/lov/1974-06-28-58	Odelslova – odl	Lov om odelsretten og åsetesretten (odelslova)
nl-19741220-068.xml	lov/1974-12-20-68	NL/lov/1974-12-20-68	Vegfraktloven – vegfrl	Lov om vegfraktavtaler [vegfraktloven]
nl-19750321-009.xml	lov/1975-03-21-9	NL/lov/1975-03-21-9	Lov om nordisk vitneplikt	Lov om nordisk vitneplikt
nl-19750606-029.xml	lov/1975-06-06-29	NL/lov/1975-06-06-29	Eigedomsskattelova	Lov om eigedomsskatt til kommunane (eigedomsskattelova)
nl-19750606-031.xml	lov/1975-06-06-31	NL/lov/1975-06-06-31	Fjellova – fjell	Lov om utnytting av rettar og lunnende m.m. i statsallmenningane (fjellova)
nl-19750613-035.xml	lov/1975-06-13-35	NL/lov/1975-06-13-35	Petroleumsskatteloven – petrsktl	Lov om skattlegging av undersjøiske petroleumsforekomster mv. (petroleumsskatteloven)
nl-19750613-039.xml	lov/1975-06-13-39	NL/lov/1975-06-13-39	Utleveringsloven – utlevl	Lov om utlevering av lovbrytere m.v. [utleveringsloven]
nl-19751212-059.xml	lov/1975-12-12-59	NL/lov/1975-12-12-59	Dokumentavgiftsloven – dal	Lov om dokumentavgift (dokumentavgiftsloven)
nl-19760409-021.xml	lov/1976-04-09-21	NL/lov/1976-04-09-21	Lov om nordisk miljøvernkonvensjon	Lov om gjennomføring i norsk rett av miljøvernkonvensjon mellom Norge, Danmark, Finland og Sverige, undertegnet 19 februar 1974
nl-19760611-079.xml	lov/1976-06-11-79	NL/lov/1976-06-11-79	Produktkontrolloven – prodktrl	Lov om kontroll med produkter og forbrukertjenester (produktkontrolloven)
